"logscore","variable","method","prior","S","h","id"
-2.26382634602985,"d","VB-Stream","Finite Mixture",10,15,1065
-0.921335696991192,"a","MCMC","Finite Mixture",10,15,1065
-18.9889262574209,"d","MCMC","Finite Mixture",10,15,1065
-1.23095575073482,"a","VB-Offline","Finite Mixture",10,16,1065
-2.3360504519317,"d","VB-Offline","Finite Mixture",10,16,1065
-1.23095575073482,"a","VB-Stream","Finite Mixture",10,16,1065
-2.3360504519317,"d","VB-Stream","Finite Mixture",10,16,1065
-0.952116245745472,"a","MCMC","Finite Mixture",10,16,1065
-18.7575274051233,"d","MCMC","Finite Mixture",10,16,1065
-1.21610521517314,"a","VB-Offline","Finite Mixture",10,17,1065
-2.31578526626869,"d","VB-Offline","Finite Mixture",10,17,1065
-1.21610521517314,"a","VB-Stream","Finite Mixture",10,17,1065
-2.31578526626869,"d","VB-Stream","Finite Mixture",10,17,1065
-0.921978882436743,"a","MCMC","Finite Mixture",10,17,1065
-18.5279469034957,"d","MCMC","Finite Mixture",10,17,1065
-1.22327757379351,"a","VB-Offline","Finite Mixture",10,18,1065
-2.39989717350252,"d","VB-Offline","Finite Mixture",10,18,1065
-1.22327757379351,"a","VB-Stream","Finite Mixture",10,18,1065
-2.39989717350252,"d","VB-Stream","Finite Mixture",10,18,1065
-0.922604280623859,"a","MCMC","Finite Mixture",10,18,1065
-18.5229271770013,"d","MCMC","Finite Mixture",10,18,1065
-1.22723668718296,"a","VB-Offline","Finite Mixture",10,19,1065
-2.36931479138473,"d","VB-Offline","Finite Mixture",10,19,1065
-1.22723668718296,"a","VB-Stream","Finite Mixture",10,19,1065
-2.36931479138473,"d","VB-Stream","Finite Mixture",10,19,1065
-0.919355942324898,"a","MCMC","Finite Mixture",10,19,1065
-18.7425196479161,"d","MCMC","Finite Mixture",10,19,1065
-1.23837617311854,"a","VB-Offline","Finite Mixture",10,20,1065
-2.45096576671923,"d","VB-Offline","Finite Mixture",10,20,1065
-1.23837617311854,"a","VB-Stream","Finite Mixture",10,20,1065
-2.45096576671923,"d","VB-Stream","Finite Mixture",10,20,1065
-0.944246464752556,"a","MCMC","Finite Mixture",10,20,1065
-19.4168472996917,"d","MCMC","Finite Mixture",10,20,1065
-1.25379233243278,"a","VB-Offline","Finite Mixture",10,21,1065
-2.36254585317254,"d","VB-Offline","Finite Mixture",10,21,1065
-1.25379233243278,"a","VB-Stream","Finite Mixture",10,21,1065
-2.36254585317254,"d","VB-Stream","Finite Mixture",10,21,1065
-0.981993167784654,"a","MCMC","Finite Mixture",10,21,1065
-15.485400731089,"d","MCMC","Finite Mixture",10,21,1065
-1.26094125171443,"a","VB-Offline","Finite Mixture",10,22,1065
-2.20524466569519,"d","VB-Offline","Finite Mixture",10,22,1065
-1.26094125171443,"a","VB-Stream","Finite Mixture",10,22,1065
-2.20524466569519,"d","VB-Stream","Finite Mixture",10,22,1065
-0.976361157029823,"a","MCMC","Finite Mixture",10,22,1065
-6.60631965182587,"d","MCMC","Finite Mixture",10,22,1065
-1.24262178946869,"a","VB-Offline","Finite Mixture",10,23,1065
-1.92249739829818,"d","VB-Offline","Finite Mixture",10,23,1065
-1.24262178946869,"a","VB-Stream","Finite Mixture",10,23,1065
-1.92249739829818,"d","VB-Stream","Finite Mixture",10,23,1065
-0.923386495727939,"a","MCMC","Finite Mixture",10,23,1065
-1.23033964928118,"d","MCMC","Finite Mixture",10,23,1065
-1.24307136876744,"a","VB-Offline","Finite Mixture",10,24,1065
-1.95598340483532,"d","VB-Offline","Finite Mixture",10,24,1065
-1.24307136876744,"a","VB-Stream","Finite Mixture",10,24,1065
-1.95598340483532,"d","VB-Stream","Finite Mixture",10,24,1065
-0.924139123830826,"a","MCMC","Finite Mixture",10,24,1065
-1.44310220884428,"d","MCMC","Finite Mixture",10,24,1065
-1.24850396968454,"a","VB-Offline","Finite Mixture",10,25,1065
-2.02136387714117,"d","VB-Offline","Finite Mixture",10,25,1065
-1.24850396968454,"a","VB-Stream","Finite Mixture",10,25,1065
-2.02136387714117,"d","VB-Stream","Finite Mixture",10,25,1065
-0.924139155939293,"a","MCMC","Finite Mixture",10,25,1065
-1.73668443260055,"d","MCMC","Finite Mixture",10,25,1065
-1.25482737626319,"a","VB-Offline","Finite Mixture",10,26,1065
-1.98116857084203,"d","VB-Offline","Finite Mixture",10,26,1065
-1.25482737626319,"a","VB-Stream","Finite Mixture",10,26,1065
-1.98116857084203,"d","VB-Stream","Finite Mixture",10,26,1065
-0.931689415768011,"a","MCMC","Finite Mixture",10,26,1065
-1.44695150412789,"d","MCMC","Finite Mixture",10,26,1065
-1.27122106031353,"a","VB-Offline","Finite Mixture",10,27,1065
-2.00863252948112,"d","VB-Offline","Finite Mixture",10,27,1065
-1.27122106031353,"a","VB-Stream","Finite Mixture",10,27,1065
-2.00863252948112,"d","VB-Stream","Finite Mixture",10,27,1065
-0.997003374609048,"a","MCMC","Finite Mixture",10,27,1065
-1.44869570617993,"d","MCMC","Finite Mixture",10,27,1065
-1.33211432317893,"a","VB-Offline","Finite Mixture",10,28,1065
-2.02328999013397,"d","VB-Offline","Finite Mixture",10,28,1065
-1.33211432317893,"a","VB-Stream","Finite Mixture",10,28,1065
-2.02328999013397,"d","VB-Stream","Finite Mixture",10,28,1065
-1.27290647252117,"a","MCMC","Finite Mixture",10,28,1065
-1.67984587128048,"d","MCMC","Finite Mixture",10,28,1065
-1.27319464396077,"a","VB-Offline","Finite Mixture",10,29,1065
-2.06428341586067,"d","VB-Offline","Finite Mixture",10,29,1065
-1.27319464396077,"a","VB-Stream","Finite Mixture",10,29,1065
-2.06428341586067,"d","VB-Stream","Finite Mixture",10,29,1065
-0.978969869682855,"a","MCMC","Finite Mixture",10,29,1065
-1.81107307032003,"d","MCMC","Finite Mixture",10,29,1065
-1.27774850540011,"a","VB-Offline","Finite Mixture",10,30,1065
-2.23736246872099,"d","VB-Offline","Finite Mixture",10,30,1065
-1.27774850540011,"a","VB-Stream","Finite Mixture",10,30,1065
-2.23736246872099,"d","VB-Stream","Finite Mixture",10,30,1065
-0.970988365362495,"a","MCMC","Finite Mixture",10,30,1065
-5.23645158235934,"d","MCMC","Finite Mixture",10,30,1065
-1.41875808770916,"a","VB-Offline","None",20,1,1065
-1.35590850012208,"d","VB-Offline","None",20,1,1065
-2.01025460817704,"a","VB-Stream","None",20,1,1065
-1.33570773026933,"d","VB-Stream","None",20,1,1065
-2.88595887184537,"a","MCMC","None",20,1,1065
-8.34152325683688,"d","MCMC","None",20,1,1065
-1.31444016376673,"a","VB-Offline","None",20,2,1065
-1.83354471491827,"d","VB-Offline","None",20,2,1065
-1.43050334480552,"a","VB-Stream","None",20,2,1065
-1.80717695188766,"d","VB-Stream","None",20,2,1065
-2.19001857414398,"a","MCMC","None",20,2,1065
-9.75429145244684,"d","MCMC","None",20,2,1065
-1.73533556769361,"a","VB-Offline","None",20,3,1065
-2.12513503208803,"d","VB-Offline","None",20,3,1065
-2.12982537392574,"a","VB-Stream","None",20,3,1065
-2.11468350044554,"d","VB-Stream","None",20,3,1065
-3.23057156030052,"a","MCMC","None",20,3,1065
-18.4448589785761,"d","MCMC","None",20,3,1065
-1.23522977723931,"a","VB-Offline","None",20,4,1065
-2.89224414391756,"d","VB-Offline","None",20,4,1065
-1.12778212652738,"a","VB-Stream","None",20,4,1065
-2.86378237384134,"d","VB-Stream","None",20,4,1065
-1.34496156417479,"a","MCMC","None",20,4,1065
-15.1523064480747,"d","MCMC","None",20,4,1065
-1.18306917351236,"a","VB-Offline","None",20,5,1065
-2.53826775571459,"d","VB-Offline","None",20,5,1065
-1.01203087595094,"a","VB-Stream","None",20,5,1065
-2.55569284661993,"d","VB-Stream","None",20,5,1065
-0.9209514085081,"a","MCMC","None",20,5,1065
-11.1439876932338,"d","MCMC","None",20,5,1065
-1.23312928694285,"a","VB-Offline","None",20,6,1065
-2.84496132688744,"d","VB-Offline","None",20,6,1065
-1.05625563191482,"a","VB-Stream","None",20,6,1065
-2.88587569455104,"d","VB-Stream","None",20,6,1065
-0.953712246410747,"a","MCMC","None",20,6,1065
-7.6526038122634,"d","MCMC","None",20,6,1065
-1.20096697839789,"a","VB-Offline","None",20,7,1065
-2.68025705329668,"d","VB-Offline","None",20,7,1065
-1.01883776657635,"a","VB-Stream","None",20,7,1065
-2.58934672660196,"d","VB-Stream","None",20,7,1065
-0.922461530610294,"a","MCMC","None",20,7,1065
-7.38942754148363,"d","MCMC","None",20,7,1065
-1.19647763896587,"a","VB-Offline","None",20,8,1065
-3.02412550519161,"d","VB-Offline","None",20,8,1065
-1.01460146129391,"a","VB-Stream","None",20,8,1065
-2.96054452793056,"d","VB-Stream","None",20,8,1065
-0.922313672534769,"a","MCMC","None",20,8,1065
-8.31914057919325,"d","MCMC","None",20,8,1065
-1.20495748943651,"a","VB-Offline","None",20,9,1065
-2.85897049427043,"d","VB-Offline","None",20,9,1065
-1.01970830275391,"a","VB-Stream","None",20,9,1065
-2.78511949035765,"d","VB-Stream","None",20,9,1065
-0.919504180442002,"a","MCMC","None",20,9,1065
-14.4023486767998,"d","MCMC","None",20,9,1065
-1.23345140720322,"a","VB-Offline","None",20,10,1065
-3.11953750835119,"d","VB-Offline","None",20,10,1065
-1.04657627129243,"a","VB-Stream","None",20,10,1065
-3.06369328822038,"d","VB-Stream","None",20,10,1065
-0.943714327771202,"a","MCMC","None",20,10,1065
-22.7134076678684,"d","MCMC","None",20,10,1065
-1.24836042725496,"a","VB-Offline","None",20,11,1065
-2.82494166605044,"d","VB-Offline","None",20,11,1065
-1.0587878007797,"a","VB-Stream","None",20,11,1065
-2.82300122420517,"d","VB-Stream","None",20,11,1065
-0.980123960415909,"a","MCMC","None",20,11,1065
-8.90742554163874,"d","MCMC","None",20,11,1065
-1.25172727977334,"a","VB-Offline","None",20,12,1065
-2.5856963050022,"d","VB-Offline","None",20,12,1065
-1.06905309447393,"a","VB-Stream","None",20,12,1065
-2.53712877259194,"d","VB-Stream","None",20,12,1065
-0.974571788299821,"a","MCMC","None",20,12,1065
-7.82596853858151,"d","MCMC","None",20,12,1065
-1.21214909951277,"a","VB-Offline","None",20,13,1065
-2.2756666350097,"d","VB-Offline","None",20,13,1065
-1.02632169492978,"a","VB-Stream","None",20,13,1065
-2.22119045146359,"d","VB-Stream","None",20,13,1065
-0.923297239069916,"a","MCMC","None",20,13,1065
-2.38460166136875,"d","MCMC","None",20,13,1065
-1.20859677085632,"a","VB-Offline","None",20,14,1065
-2.2853337026579,"d","VB-Offline","None",20,14,1065
-1.02276543293371,"a","VB-Stream","None",20,14,1065
-2.23103051203106,"d","VB-Stream","None",20,14,1065
-0.923909607128116,"a","MCMC","None",20,14,1065
-2.26206289259448,"d","MCMC","None",20,14,1065
-1.21158426265463,"a","VB-Offline","None",20,15,1065
-2.31950012066358,"d","VB-Offline","None",20,15,1065
-1.02639974498496,"a","VB-Stream","None",20,15,1065
-2.25822625215818,"d","VB-Stream","None",20,15,1065
-0.92391541757437,"a","MCMC","None",20,15,1065
-2.55577108162072,"d","MCMC","None",20,15,1065
-1.22340999512569,"a","VB-Offline","None",20,16,1065
-2.33497321002743,"d","VB-Offline","None",20,16,1065
-1.03741859677388,"a","VB-Stream","None",20,16,1065
-2.26988853537619,"d","VB-Stream","None",20,16,1065
-0.93125657241213,"a","MCMC","None",20,16,1065
-2.28290125906092,"d","MCMC","None",20,16,1065
-1.23611551136985,"a","VB-Offline","None",20,17,1065
-2.34053007498471,"d","VB-Offline","None",20,17,1065
-1.06541968164906,"a","VB-Stream","None",20,17,1065
-2.27632578578533,"d","VB-Stream","None",20,17,1065
-0.994120937416712,"a","MCMC","None",20,17,1065
-2.29569242903352,"d","MCMC","None",20,17,1065
-1.33985216851344,"a","VB-Offline","None",20,18,1065
-2.3685150339355,"d","VB-Offline","None",20,18,1065
-1.19439398567081,"a","VB-Stream","None",20,18,1065
-2.27884174191551,"d","VB-Stream","None",20,18,1065
-1.26391596403451,"a","MCMC","None",20,18,1065
-2.5523345459518,"d","MCMC","None",20,18,1065
-1.23000430715158,"a","VB-Offline","None",20,19,1065
-2.37419396514653,"d","VB-Offline","None",20,19,1065
-1.05713865214939,"a","VB-Stream","None",20,19,1065
-2.30036745480775,"d","VB-Stream","None",20,19,1065
-0.97672235319769,"a","MCMC","None",20,19,1065
-2.70499028249136,"d","MCMC","None",20,19,1065
-1.24817042834651,"a","VB-Offline","None",20,20,1065
-2.60176699260617,"d","VB-Offline","None",20,20,1065
-1.06407309535053,"a","VB-Stream","None",20,20,1065
-2.51033239616661,"d","VB-Stream","None",20,20,1065
-0.969116850886357,"a","MCMC","None",20,20,1065
-4.27321048887668,"d","MCMC","None",20,20,1065
-1.46051674785384,"a","VB-Offline","None",20,21,1065
-2.61306309437441,"d","VB-Offline","None",20,21,1065
-1.30380117381788,"a","VB-Stream","None",20,21,1065
-2.51933282194994,"d","VB-Stream","None",20,21,1065
-1.39854791288401,"a","MCMC","None",20,21,1065
-4.28058071306932,"d","MCMC","None",20,21,1065
-1.31209478956331,"a","VB-Offline","None",20,22,1065
-2.6292565391147,"d","VB-Offline","None",20,22,1065
-1.13516707510334,"a","VB-Stream","None",20,22,1065
-2.52250075301336,"d","VB-Stream","None",20,22,1065
-1.08225171513357,"a","MCMC","None",20,22,1065
-4.32789805769598,"d","MCMC","None",20,22,1065
-1.24251812816371,"a","VB-Offline","None",20,23,1065
-2.66876246176689,"d","VB-Offline","None",20,23,1065
-1.06873655221108,"a","VB-Stream","None",20,23,1065
-2.53353752763035,"d","VB-Stream","None",20,23,1065
-0.99417700919647,"a","MCMC","None",20,23,1065
-4.48145427824473,"d","MCMC","None",20,23,1065
-1.36472170346087,"a","VB-Offline","None",20,24,1065
-2.7381067899416,"d","VB-Offline","None",20,24,1065
-1.21885401695379,"a","VB-Stream","None",20,24,1065
-2.60941696392391,"d","VB-Stream","None",20,24,1065
-1.29049018342302,"a","MCMC","None",20,24,1065
-4.61084077353324,"d","MCMC","None",20,24,1065
-1.50792754912261,"a","VB-Offline","None",20,25,1065
-2.61709383712684,"d","VB-Offline","None",20,25,1065
-1.41047386682478,"a","VB-Stream","None",20,25,1065
-2.47926961726859,"d","VB-Stream","None",20,25,1065
-1.60444625012906,"a","MCMC","None",20,25,1065
-4.24375703211076,"d","MCMC","None",20,25,1065
-1.24569758879564,"a","VB-Offline","None",20,26,1065
-2.67701059978922,"d","VB-Offline","None",20,26,1065
-1.06986945597591,"a","VB-Stream","None",20,26,1065
-2.55365592701507,"d","VB-Stream","None",20,26,1065
-1.00706886770754,"a","MCMC","None",20,26,1065
-4.6537055128763,"d","MCMC","None",20,26,1065
-1.28429558578134,"a","VB-Offline","None",20,27,1065
-2.72998622334712,"d","VB-Offline","None",20,27,1065
-1.09987129142558,"a","VB-Stream","None",20,27,1065
-2.57782404499874,"d","VB-Stream","None",20,27,1065
-1.04000366164649,"a","MCMC","None",20,27,1065
-4.73058406214545,"d","MCMC","None",20,27,1065
-1.26736073688252,"a","VB-Offline","None",20,28,1065
-2.7020343254813,"d","VB-Offline","None",20,28,1065
-1.08172604982853,"a","VB-Stream","None",20,28,1065
-2.59639161762735,"d","VB-Stream","None",20,28,1065
-0.997547480258933,"a","MCMC","None",20,28,1065
-4.71023636791829,"d","MCMC","None",20,28,1065
-1.24300283191116,"a","VB-Offline","None",20,29,1065
-2.73866775548363,"d","VB-Offline","None",20,29,1065
-1.07066827687346,"a","VB-Stream","None",20,29,1065
-2.5989281628459,"d","VB-Stream","None",20,29,1065
-0.994196009277904,"a","MCMC","None",20,29,1065
-4.78240995695217,"d","MCMC","None",20,29,1065
-1.26876736213152,"a","VB-Offline","None",20,30,1065
-2.71218372091522,"d","VB-Offline","None",20,30,1065
-1.0956583368905,"a","VB-Stream","None",20,30,1065
-2.57575874824948,"d","VB-Stream","None",20,30,1065
-1.05172439959067,"a","MCMC","None",20,30,1065
-4.8286004020217,"d","MCMC","None",20,30,1065
-1.99079212904911,"a","VB-Offline","Single Hierarchy",20,1,1065
-1.38936586621392,"d","VB-Offline","Single Hierarchy",20,1,1065
-1.81624495432662,"a","VB-Stream","Single Hierarchy",20,1,1065
-1.12704145828051,"d","VB-Stream","Single Hierarchy",20,1,1065
-2.61023075696067,"a","MCMC","Single Hierarchy",20,1,1065
-8.64758327381183,"d","MCMC","Single Hierarchy",20,1,1065
-1.58358431269252,"a","VB-Offline","Single Hierarchy",20,2,1065
-1.73081621614316,"d","VB-Offline","Single Hierarchy",20,2,1065
-1.41657671968126,"a","VB-Stream","Single Hierarchy",20,2,1065
-1.47684681335028,"d","VB-Stream","Single Hierarchy",20,2,1065
-2.34853883309794,"a","MCMC","Single Hierarchy",20,2,1065
-11.0975878716875,"d","MCMC","Single Hierarchy",20,2,1065
-2.34535474777293,"a","VB-Offline","Single Hierarchy",20,3,1065
-2.71470145364275,"d","VB-Offline","Single Hierarchy",20,3,1065
-2.04464992685142,"a","VB-Stream","Single Hierarchy",20,3,1065
-2.20244043576471,"d","VB-Stream","Single Hierarchy",20,3,1065
-3.25109367731864,"a","MCMC","Single Hierarchy",20,3,1065
-20.8066970788574,"d","MCMC","Single Hierarchy",20,3,1065
-1.16067887731507,"a","VB-Offline","Single Hierarchy",20,4,1065
-3.2522456533506,"d","VB-Offline","Single Hierarchy",20,4,1065
-1.09268021753739,"a","VB-Stream","Single Hierarchy",20,4,1065
-2.74954894067933,"d","VB-Stream","Single Hierarchy",20,4,1065
-1.33621905324375,"a","MCMC","Single Hierarchy",20,4,1065
-27.7482843564204,"d","MCMC","Single Hierarchy",20,4,1065
-0.956065579101722,"a","VB-Offline","Single Hierarchy",20,5,1065
-2.94062674450972,"d","VB-Offline","Single Hierarchy",20,5,1065
-0.925206782957473,"a","VB-Stream","Single Hierarchy",20,5,1065
-2.44598252686378,"d","VB-Stream","Single Hierarchy",20,5,1065
-0.920743624223991,"a","MCMC","Single Hierarchy",20,5,1065
-23.3830157914312,"d","MCMC","Single Hierarchy",20,5,1065
-1.00718492244934,"a","VB-Offline","Single Hierarchy",20,6,1065
-2.88750645379215,"d","VB-Offline","Single Hierarchy",20,6,1065
-0.955089387716845,"a","VB-Stream","Single Hierarchy",20,6,1065
-2.442734951143,"d","VB-Stream","Single Hierarchy",20,6,1065
-0.948012729154558,"a","MCMC","Single Hierarchy",20,6,1065
-23.1855934785009,"d","MCMC","Single Hierarchy",20,6,1065
-0.960798670966921,"a","VB-Offline","Single Hierarchy",20,7,1065
-2.84417643433763,"d","VB-Offline","Single Hierarchy",20,7,1065
-0.928014603422061,"a","VB-Stream","Single Hierarchy",20,7,1065
-2.38344018300562,"d","VB-Stream","Single Hierarchy",20,7,1065
-0.92154526088582,"a","MCMC","Single Hierarchy",20,7,1065
-23.1534885894775,"d","MCMC","Single Hierarchy",20,7,1065
-0.946186613247064,"a","VB-Offline","Single Hierarchy",20,8,1065
-2.82612227712184,"d","VB-Offline","Single Hierarchy",20,8,1065
-0.922349868867039,"a","VB-Stream","Single Hierarchy",20,8,1065
-2.39546486748969,"d","VB-Stream","Single Hierarchy",20,8,1065
-0.922115768871689,"a","MCMC","Single Hierarchy",20,8,1065
-23.3574970111862,"d","MCMC","Single Hierarchy",20,8,1065
-0.949093375977002,"a","VB-Offline","Single Hierarchy",20,9,1065
-2.83136105567116,"d","VB-Offline","Single Hierarchy",20,9,1065
-0.922841095514267,"a","VB-Stream","Single Hierarchy",20,9,1065
-2.38060633688137,"d","VB-Stream","Single Hierarchy",20,9,1065
-0.919295878238064,"a","MCMC","Single Hierarchy",20,9,1065
-23.7288654617445,"d","MCMC","Single Hierarchy",20,9,1065
-0.976084296052574,"a","VB-Offline","Single Hierarchy",20,10,1065
-2.87758049054866,"d","VB-Offline","Single Hierarchy",20,10,1065
-0.938653197765004,"a","VB-Stream","Single Hierarchy",20,10,1065
-2.44114129929821,"d","VB-Stream","Single Hierarchy",20,10,1065
-0.940734836710837,"a","MCMC","Single Hierarchy",20,10,1065
-24.5663777523607,"d","MCMC","Single Hierarchy",20,10,1065
-1.00818414301305,"a","VB-Offline","Single Hierarchy",20,11,1065
-2.52897681947917,"d","VB-Offline","Single Hierarchy",20,11,1065
-0.959376607388588,"a","VB-Stream","Single Hierarchy",20,11,1065
-2.1372687606033,"d","VB-Stream","Single Hierarchy",20,11,1065
-0.973356844941451,"a","MCMC","Single Hierarchy",20,11,1065
-19.7693806105428,"d","MCMC","Single Hierarchy",20,11,1065
-1.00068885314612,"a","VB-Offline","Single Hierarchy",20,12,1065
-1.64193325731354,"d","VB-Offline","Single Hierarchy",20,12,1065
-0.95519747997473,"a","VB-Stream","Single Hierarchy",20,12,1065
-1.48032846915553,"d","VB-Stream","Single Hierarchy",20,12,1065
-0.968475063696359,"a","MCMC","Single Hierarchy",20,12,1065
-9.33720627109287,"d","MCMC","Single Hierarchy",20,12,1065
-0.949367712522603,"a","VB-Offline","Single Hierarchy",20,13,1065
-1.00768065638925,"d","VB-Offline","Single Hierarchy",20,13,1065
-0.924128674553669,"a","VB-Stream","Single Hierarchy",20,13,1065
-1.05315360848556,"d","VB-Stream","Single Hierarchy",20,13,1065
-0.922763172978922,"a","MCMC","Single Hierarchy",20,13,1065
-1.88159936532534,"d","MCMC","Single Hierarchy",20,13,1065
